Date,Type du train,Axe,Départ,Arrivée,Nombre de trains programmés,Nombre de trains annulés,Nombre de trains ayant circulé,Nombre de trains en retard à l'arrivée,Régularité (avec erreurs),Régularité,Commentaires,Comparaison moyenne
2012-04,TGV,Nord,PARIS NORD,DOUAI,201,1,200,18,"90,5%","90,5%",Travaux importants de rénovation des voies entre Arras et Isbergues. entre Douai et Valenciennes et sur la ligne à grande vitesse entre Lille et TGV - Haute Picardie. Les circulations ont également été impactées par une succession de dérangements d'installations ferroviaires.,mieux
2012-04,TGV,Nord,PARIS NORD,ARRAS,357,2,355,34,"89,9%","89,9%","Conditions difficiles avec des retards liés notamment aux travaux importants de rénovation des voies entre Arras et Isbergues, entre Douai et Valenciennes et sur la ligne à grande vitesse entre Lille et TGV - Haute Picardie. Les circulations ont également été impactées par une succession de dérangements d'installations ferroviaires.",mieux
2012-04,TGV,Nord,PARIS NORD,LILLE,607,1,606,68,"88,6%","88,6%",Travaux importants de rénovation des voies entre Arras et Isbergues. entre Douai et Valenciennes et sur la ligne à grande vitesse entre Lille et TGV - Haute Picardie. Les circulations ont également été impactées par une succession de dérangements d'installations ferroviaires.,mieux
2012-04,TGV,Sud-Est,PERPIGNAN,PARIS LYON,152,1,151,12,"91,4%","91,4%",,mieux
2012-04,TGV,Atlantique,POITIERS,PARIS MONTPARNASSE,498,0,498,58,"88,4%","88,4%","Le 26 décembre, une personne suicidaire sur les voies sur la Ligne à Grande Vitesse au niveau de St-Léger retarde 17 TGV à partir de 17h00.",mieux
2012-04,TGV,Atlantique,QUIMPER,PARIS MONTPARNASSE,146,0,146,9,"93,8%","93,8%",,mieux
2012-04,TGV,Est,REIMS,PARIS EST,230,1,229,11,"94,8%","94,8%",Une liaison au-dessus de l'objectif malgré les pertes de temps du au jet de pierre et à l'incendie à l'entrée de Paris-Est.,mieux
2012-04,TGV,Atlantique,RENNES,LYON PART DIEU,79,0,79,4,"94,9%","94,9%",,mieux
2012-04,TGV,Atlantique,RENNES,PARIS MONTPARNASSE,563,0,563,32,"94,3%","94,3%",,mieux
2012-04,TGV,Sud-Est,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,113,0,113,10,"91,2%","91,2%",,mieux
2012-04,TGV,Atlantique,ST MALO,PARIS MONTPARNASSE,98,0,98,3,"96,9%","96,9%",,mieux
2012-04,TGV,Atlantique,ST PIERRE DES CORPS,PARIS MONTPARNASSE,458,0,458,60,"86,9%","86,9%","Heurt d'un chevreuil par le TGV8302 avant Vendôme, problème d'une porte sur une voiture du TGV8383 à St-Pierre-des-Corps, anomalie sur un dispositif de sécurité sur un TGV au départ de Paris-Montparnasse.",moins bien
2012-04,TGV,Est,STRASBOURG,NANTES,60,0,60,4,"93,3%","93,3%",Un mois au dessus de l'objectif et en amélioration avec l'arrêt d'une partie des travaux.,mieux
2012-04,TGV,Est,STRASBOURG,PARIS EST,463,1,462,52,"88,6%","88,6%",Un mois au dessus de l'objectif et en amélioration avec l'arrêt d'une partie des travaux.,mieux
2012-04,TGV,Sud-Est,TOULON,PARIS LYON,259,0,259,51,"80,3%","80,3%",,moins bien
2012-04,TGV,Atlantique,TOULOUSE MATABIAU,PARIS MONTPARNASSE,113,0,113,5,"95,6%","95,6%",,mieux
2012-04,TGV,Atlantique,TOURS,PARIS MONTPARNASSE,203,0,203,22,"89,2%","89,2%","Panne d'un train de travaux à 06h30 affectant les départs du matin, anomalie au passage d'un TGV affectant d'autres trains, disjonction caténaire sur la Ligne Grande Vitesse Atlantique.",mieux
2012-04,TGV,Sud-Est,VALENCE ALIXAN TGV,PARIS LYON,236,0,236,29,"87,7%","87,7%",,moins bien
2012-04,TGV,Atlantique,VANNES,PARIS MONTPARNASSE,171,0,171,11,"93,6%","93,6%",,mieux
2012-05,TGV,Sud-Est,AIX EN PROVENCE TGV,PARIS LYON,451,1,450,84,"81,2%","81,2%",,moins bien
2012-05,TGV,Atlantique,ANGERS SAINT LAUD,PARIS MONTPARNASSE,476,0,476,30,"93,7%","93,7%",,mieux
2012-05,TGV,Atlantique,ANGOULEME,PARIS MONTPARNASSE,346,0,346,61,"82,4%","82,4%","Importants événements : le 2, panne d'un train fret ayant engendré des retards de 10 à 30 minutes sur 12 TGV et 2 iDTGV ; le 8, un problème de fermeture de portes sur un TGV ; le 17, panne d'un train de travaux ayant retardé 4 TGV de 10 à 20 minutes ; le 26, intervention des pompiers suite au malaise d'un voyageur (30 minutes de retard). Par ailleurs, les travaux de raccordement de la Ligne à Grande Vitesse Sud Europe Atlantique entre Paris et Bordeaux ont occasionné des retards.",moins bien
2012-05,TGV,Sud-Est,ANNECY,PARIS LYON,197,0,197,13,"93,4%","93,4%",,mieux
2012-05,TGV,Nord,ARRAS,PARIS NORD,338,0,338,32,"90,5%","90,5%",,mieux
2012-05,TGV,Sud-Est,AVIGNON TGV,PARIS LYON,388,2,386,64,"83,0%","83,0%",,moins bien
2012-05,TGV,Sud-Est,BELLEGARDE (AIN),PARIS LYON,264,1,263,22,"91,3%","91,3%",,mieux
2012-05,TGV,Sud-Est,BESANCON FRANCHE COMTE TGV,PARIS LYON,212,0,212,18,"91,5%","91,5%",,mieux
2012-05,TGV,Atlantique,BORDEAUX ST JEAN,PARIS MONTPARNASSE,624,0,624,74,"88,1%","88,1%",Retards dus à des limitations de vitesse pour l'exécution des travaux préparatoires pour la construction de la Ligne à Grande Vitesse Sud Europe Atlantique entre Paris et Bordeaux.,moins bien
2012-05,TGV,Atlantique,BREST,PARIS MONTPARNASSE,167,0,167,11,"93,4%","93,4%",,mieux
2012-05,TGV,Sud-Est,CHAMBERY CHALLES LES EAUX,PARIS LYON,199,0,199,24,"87,9%","87,9%",,moins bien
2012-05,TGV,Sud-Est,DIJON VILLE,PARIS LYON,439,0,439,52,"88,2%","88,2%",,moins bien
2012-05,TGV,Nord,DOUAI,PARIS NORD,207,0,207,21,"89,9%","89,9%",,mieux
2012-05,TGV,Nord,DUNKERQUE,PARIS NORD,112,0,112,5,"95,5%","95,5%",,mieux
2012-05,TGV,Sud-Est,GRENOBLE,PARIS LYON,234,1,233,14,"93,6%","93,6%",,mieux
2012-05,TGV,Atlantique,LA ROCHELLE VILLE,PARIS MONTPARNASSE,208,0,208,27,"87,0%","87,0%","Travaux de suppression d'un passage à niveau, de suppression d'une passerelle à Mauzé (79) et d'amélioration de la qualité de la voie.",moins bien
2012-05,TGV,Atlantique,LAVAL,PARIS MONTPARNASSE,245,0,245,21,"91,4%","91,4%",,mieux
2012-05,TGV,Sud-Est,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,217,0,217,28,"87,1%","87,1%",,moins bien
2012-05,TGV,Atlantique,LE MANS,PARIS MONTPARNASSE,469,0,469,65,"86,1%","86,1%","Les travaux d'amélioration de la voie réalisés entre Paris et Le Mans sont à l'origine d'un part non négligeable des retards des TGV. Toutefois, quelques incidents sont tout de même à noter : problème de matériel nécessitant l'inversion de deux rames en gare du Mans; un problème attenant à la voie à la sortie de la gare de Paris-Montparnasse le 31 ainsi que des dérangements de la signalisation.",moins bien
2012-05,TGV,Nord,LILLE,PARIS NORD,603,1,602,51,"91,4%","91,4%",,mieux
2012-05,TGV,Nord,LILLE,LYON PART DIEU,309,0,309,39,"87,4%","87,4%",Les circulations ont été impactées par de nombreux événements : plusieurs accidents de personne ou personnes dans les voies. des heurts d'animaux. Il y a eu également des dérangements des installations ferroviaires et quelques difficultés liées aux rames TGV,moins bien
2012-05,TGV,Nord,LILLE,MARSEILLE ST CHARLES,162,0,162,32,"80,2%","80,2%",Les circulations ont été impactées par de nombreux événements : plusieurs accidents de personne ou personnes dans les voies. des heurts d'animaux. Il y a eu également des dérangements des installations ferroviaires et quelques difficultés liées aux rames TGV,moins bien
2012-05,TGV,Atlantique,LYON PART DIEU,RENNES,31,0,31,1,"96,8%","96,8%",,mieux
2012-05,TGV,Sud-Est,LYON PART DIEU,PARIS LYON,629,1,628,44,"92,8%","92,8%",,mieux
2012-05,TGV,Sud-Est,LYON PART DIEU,MONTPELLIER,375,0,375,61,"83,7%","83,7%",,moins bien
2012-05,TGV,Sud-Est,LYON PART DIEU,MARSEILLE ST CHARLES,625,0,625,114,"81,8%","81,8%",,moins bien
2012-05,TGV,Nord,LYON PART DIEU,LILLE,284,0,284,57,"79,9%","79,9%","Plusieurs accidents de personnes dans les voies, heurts d'animaux, dérangements des installations ferroviaires et quelques difficultés liées aux rames TGV.",moins bien
2012-05,TGV,Sud-Est,MACON LOCHE,PARIS LYON,174,0,174,18,"89,7%","89,7%",,mieux
2012-05,TGV,Sud-Est,MARSEILLE ST CHARLES,PARIS LYON,513,3,510,48,"90,1%","90,1%",,mieux
2012-05,TGV,Sud-Est,MARSEILLE ST CHARLES,LYON PART DIEU,600,0,600,119,"80,2%","80,2%",,moins bien
2012-05,TGV,Nord,MARSEILLE ST CHARLES,LILLE,136,0,136,34,"75,0%","75,0%",Les circulations ont été impactées par de nombreux événements : plusieurs accidents de personne ou personnes dans les voies. des heurts d'animaux. Il y a eu également des dérangements des installations ferroviaires et quelques difficultés liées aux rames TGV,moins bien
2012-05,TGV,Est,METZ,PARIS EST,300,0,300,21,"93,0%","93,0%",Un légère baisse mais un résultat toujours supérieur à l'objectif malgré un baisse de la performance du matériel sur la fin de mois.,mieux
2012-05,TGV,Sud-Est,MONTPELLIER,PARIS LYON,393,1,392,31,"91,9%","91,9%",,mieux
2012-05,TGV,Sud-Est,MONTPELLIER,LYON PART DIEU,368,0,368,61,"83,4%","83,4%",,moins bien
2012-05,TGV,Sud-Est,MULHOUSE VILLE,PARIS LYON,311,0,311,22,"92,9%","92,9%",,mieux
2012-05,TGV,Est,NANCY,PARIS EST,298,0,298,13,"95,6%","95,6%",En amélioration par rapport aux derniers six mois.,mieux
2012-05,TGV,Atlantique,NANTES,PARIS MONTPARNASSE,579,0,579,18,"96,9%","96,9%",,mieux
2012-05,TGV,Est,NANTES,STRASBOURG,61,0,61,9,"85,2%","85,2%",Un légère baisse mais un résultat toujours supérieur à l'objectif malgré un baisse de la performance du matériel sur la fin de mois.,moins bien
2012-05,TGV,Sud-Est,NICE VILLE,PARIS LYON,211,0,211,57,"73,0%","73,0%",D'importantes phases de travaux d'amélioration de l'infrastructure sur le tronçon Nice Marseille nécessitent la mise en place de limitations de vitesse qui réduisent la fluidité des circulations.,moins bien
2012-05,TGV,Sud-Est,NIMES,PARIS LYON,394,1,393,36,"90,6%","90,6%",,mieux
2012-05,TGV,Est,PARIS EST,NANCY,293,0,293,11,"96,2%","96,2%",En amélioration par rapport aux derniers six mois.,mieux
2012-05,TGV,Est,PARIS EST,METZ,316,0,316,12,"96,2%","96,2%",En amélioration par rapport aux derniers six mois.,mieux
2012-05,TGV,Est,PARIS EST,REIMS,252,0,252,14,"94,4%","94,4%",Un légère baisse mais un résultat toujours supérieur à l'objectif malgré un baisse de la performance du matériel sur la fin de mois.,mieux
2012-05,TGV,Est,PARIS EST,STRASBOURG,479,0,479,50,"89,6%","89,6%",Un légère baisse mais un résultat toujours supérieur à l'objectif malgré un baisse de la performance du matériel sur la fin de mois.,mieux
2012-05,TGV,Sud-Est,PARIS LYON,LYON PART DIEU,625,2,623,35,"94,1%","94,1%",,mieux
2012-05,TGV,Sud-Est,PARIS LYON,MARSEILLE ST CHARLES,510,1,509,36,"92,7%","92,7%",,mieux
2012-05,TGV,Sud-Est,PARIS LYON,DIJON VILLE,444,0,444,33,"92,6%","92,6%",,mieux
2012-05,TGV,Sud-Est,PARIS LYON,ANNECY,204,0,204,16,"92,2%","92,2%",,mieux
2012-05,TGV,Sud-Est,PARIS LYON,AVIGNON TGV,377,0,377,32,"91,5%","91,5%",,mieux
2012-05,TGV,Sud-Est,PARIS LYON,GRENOBLE,241,0,241,21,"91,3%","91,3%",,mieux
2012-05,TGV,Sud-Est,PARIS LYON,PERPIGNAN,160,0,160,14,"91,3%","91,3%",,mieux
2012-05,TGV,Sud-Est,PARIS LYON,MULHOUSE VILLE,306,0,306,27,"91,2%","91,2%",,mieux
2012-05,TGV,Sud-Est,PARIS LYON,BESANCON FRANCHE COMTE TGV,236,0,236,22,"90,7%","90,7%",,mieux
2012-05,TGV,Sud-Est,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,117,0,117,11,"90,6%","90,6%",,mieux
2012-05,TGV,Sud-Est,PARIS LYON,MACON LOCHE,185,0,185,18,"90,3%","90,3%",,mieux
2012-05,TGV,Sud-Est,PARIS LYON,VALENCE ALIXAN TGV,261,0,261,26,"90,0%","90,0%",,mieux
2012-05,TGV,Sud-Est,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,205,0,205,22,"89,3%","89,3%",,mieux
2012-05,TGV,Sud-Est,PARIS LYON,MONTPELLIER,374,0,374,42,"88,8%","88,8%",,mieux
2012-05,TGV,Sud-Est,PARIS LYON,AIX EN PROVENCE TGV,436,0,436,49,"88,8%","88,8%",,mieux
2012-05,TGV,Sud-Est,PARIS LYON,NIMES,375,0,375,48,"87,2%","87,2%",,moins bien
2012-05,TGV,Sud-Est,PARIS LYON,BELLEGARDE (AIN),263,0,263,34,"87,1%","87,1%",,moins bien
2012-05,TGV,Sud-Est,PARIS LYON,CHAMBERY CHALLES LES EAUX,215,0,215,29,"86,5%","86,5%",,moins bien
2012-05,TGV,Sud-Est,PARIS LYON,TOULON,218,1,217,32,"84,9%","84,9%",,moins bien
2012-05,TGV,Sud-Est,PARIS LYON,NICE VILLE,206,0,206,39,"81,1%","81,1%",D'importantes phases de travaux d'amélioration de l'infrastructure sur le tronçon Nice Marseille nécessitent la mise en place de limitations de vitesse qui réduisent la fluidité des circulations.,moins bien
2012-05,TGV,Atlantique,PARIS MONTPARNASSE,NANTES,554,0,554,22,"96,0%","96,0%",,mieux
2012-05,TGV,Atlantique,PARIS MONTPARNASSE,ANGERS SAINT LAUD,437,0,437,22,"95,0%","95,0%",,mieux
2012-05,TGV,Atlantique,PARIS MONTPARNASSE,ANGOULEME,312,0,312,19,"93,9%","93,9%",,mieux
2012-05,TGV,Atlantique,PARIS MONTPARNASSE,POITIERS,455,0,455,32,"93,0%","93,0%",,mieux
2012-05,TGV,Atlantique,PARIS MONTPARNASSE,BREST,177,0,177,13,"92,7%","92,7%",,mieux
2012-05,TGV,Atlantique,PARIS MONTPARNASSE,LAVAL,244,0,244,19,"92,2%","92,2%",,mieux
2012-05,TGV,Atlantique,PARIS MONTPARNASSE,BORDEAUX ST JEAN,606,0,606,50,"91,7%","91,7%",,mieux
2012-05,TGV,Atlantique,PARIS MONTPARNASSE,ST PIERRE DES CORPS,455,0,455,42,"90,8%","90,8%",,mieux
2012-05,TGV,Atlantique,PARIS MONTPARNASSE,RENNES,563,0,563,54,"90,4%","90,4%",,mieux
2012-05,TGV,Atlantique,PARIS MONTPARNASSE,TOULOUSE MATABIAU,143,0,143,14,"90,2%","90,2%",,mieux
2012-05,TGV,Atlantique,PARIS MONTPARNASSE,TOURS,193,0,193,19,"90,2%","90,2%",,mieux
2012-05,TGV,Atlantique,PARIS MONTPARNASSE,VANNES,183,0,183,21,"88,5%","88,5%","Travaux près de Connerré (72) et régénération des voies de la Ligne à Grande Vitesse Atlantique à Massy (banlieue sud de Paris), problème d'ouverture d'un passage à niveau pour le passage du train.",mieux
2012-05,TGV,Atlantique,PARIS MONTPARNASSE,LE MANS,450,0,450,52,"88,4%","88,4%","Régularité en baisse pour cause de travaux sur la Ligne à Grande Vitesse entre Connerré et Le Mans ainsi que la régénération des voies entre Massy (banlieue sud de Paris) et Dangeau (28). L'irrégularité de ce mois est aussi due à un certains nombre d'événements ayant eu un impact important sur la régularité des TGV : transbordement au Mans suite à la panne d'un TGV, demande de secours d'un train fret de la compagnie EuroCargo Rail retardant 17 TGV de 20 minutes à 2h45, dérangements de la signalisation.",mieux
2012-05,TGV,Atlantique,PARIS MONTPARNASSE,QUIMPER,156,0,156,19,"87,8%","87,8%",Travaux ayant lieu en Bretagne avec limitation de la vitesse de nombreux TGV occasionnant des retards.,moins bien
2012-05,TGV,Atlantique,PARIS MONTPARNASSE,ST MALO,55,0,55,9,"83,6%","83,6%",Les trains circulant entre St Malo et Paris ont été retardés par des limitations de vitesses dues aux différentes zones de travaux présentes sur le parcours (travaux près de Connerré et régénération de voies de la Ligne à Grande Vitesse Atlantique à Massy) ainsi que par quelques incidents (présence d'animaux domestiques aux abords de la voie près de Dol et un accident de personne entre Dol et St Malo).,moins bien
2012-05,TGV,Atlantique,PARIS MONTPARNASSE,LA ROCHELLE VILLE,210,0,210,37,"82,4%","82,4%","Travaux de suppression d'un passage à niveau, de suppression d'une passerelle à Mauzé (79) et d'amélioration de la qualité de la voie.",moins bien
2012-05,TGV,Nord,PARIS NORD,DUNKERQUE,155,0,155,9,"94,2%","94,2%",,mieux
2012-05,TGV,Nord,PARIS NORD,LILLE,620,1,619,64,"89,5%","89,5%",,mieux
2012-05,TGV,Nord,PARIS NORD,DOUAI,210,0,210,23,"89,0%","89,0%",,mieux
2012-05,TGV,Nord,PARIS NORD,ARRAS,370,0,370,42,"88,6%","88,6%",,mieux
2012-05,TGV,Sud-Est,PERPIGNAN,PARIS LYON,159,0,159,12,"92,5%","92,5%",,mieux
2012-05,TGV,Atlantique,POITIERS,PARIS MONTPARNASSE,496,0,496,74,"85,1%","85,1%",Résultats du mois de mai légèrement en baisse par rapport au mois d'avril. La principale cause d'irrégularité sur cette liaison est la succession des dérangements liés à l'infrastructure (voies et signalisation). L'incident caténaire (rupture du fil d'alimentation électrique) a eu un lourd impact sur la régularité des trains (24 TGV touchés avec des retards allant jusqu'à plusieurs heures).,moins bien
2012-05,TGV,Atlantique,QUIMPER,PARIS MONTPARNASSE,145,0,145,10,"93,1%","93,1%",,mieux
2012-05,TGV,Est,REIMS,PARIS EST,235,1,234,10,"95,3%","95,3%",Un légère baisse mais un résultat toujours supérieur à l'objectif malgré un baisse de la performance du matériel sur la fin de mois.,mieux
2012-05,TGV,Atlantique,RENNES,PARIS MONTPARNASSE,571,0,571,42,"92,6%","92,6%",,mieux
2012-05,TGV,Atlantique,RENNES,LYON PART DIEU,81,0,81,9,"88,9%","88,9%","Ralentissements dus aux travaux présents sur le parcours (près de Connerré (72) et de Massy (banlieue sud de Paris) pour la régénération de la Ligne à Grande Vitesse Atlantique) mais aussi par un certain nombre d'incidents : difficultés pour atteler deux rames le 1er mai, attente pour réaliser une correspondance le 7, malaise d'un contrôleur le 9.",mieux
2012-05,TGV,Sud-Est,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,115,0,115,11,"90,4%","90,4%",,mieux
2012-05,TGV,Atlantique,ST MALO,PARIS MONTPARNASSE,103,0,103,4,"96,1%","96,1%",,mieux
2012-05,TGV,Atlantique,ST PIERRE DES CORPS,PARIS MONTPARNASSE,466,0,466,78,"83,3%","83,3%",Les travaux près de Connerré (72) et de Massy (banlieue sud de Paris) ont une part de responsabilité dans l'irrégularité des trains ayant circulés entre Saint-Pierre-des-Corps et Paris. Les fortes affluences de voyageurs en raison des divers ponts du mois de mai ont aussi porté préjudice à notre production (prise en charge de 906 personnes à mobilité réduite entre autre).,moins bien
2012-05,TGV,Est,STRASBOURG,NANTES,61,0,61,7,"88,5%","88,5%",Un légère baisse mais un résultat toujours supérieur à l'objectif malgré un baisse de la performance du matériel sur la fin de mois.,mieux
2012-05,TGV,Est,STRASBOURG,PARIS EST,471,0,471,73,"84,5%","84,5%",Un légère baisse mais un résultat toujours supérieur à l'objectif malgré un baisse de la performance du matériel sur la fin de mois.,moins bien
2012-05,TGV,Sud-Est,TOULON,PARIS LYON,276,1,275,58,"78,6%","78,6%",D'importantes phases de travaux d'amélioration de l'infrastructure sur le tronçon Nice Marseille nécessitent la mise en place de limitations de vitesse qui réduisent la fluidité des circulations.,moins bien
2012-05,TGV,Atlantique,TOULOUSE MATABIAU,PARIS MONTPARNASSE,112,0,112,13,"88,4%","88,4%","Travaux nécessitant le ralentissement de la vitesse des TGV en divers points sur le parcours (travaux concernant l'alimentation électrique près de Toulouse, renouvellement de la voie et raccordement de la Ligne à Grande Vitesse Sud Europe Atlantique à la ligne classique entre Bordeaux et Tours, travaux près de Connerré (72) ainsi que régénération des voies de la Ligne à Grande Vitesse Atlantique près de Massy (banlieue sud de Paris).",mieux
2012-05,TGV,Atlantique,TOURS,PARIS MONTPARNASSE,205,0,205,30,"85,4%","85,4%","Outre les limitations de vitesse dues aux travaux effectués près de Connerré (72) ainsi que ceux de la régénération des voies de la Ligne à Grande Vitesse Atlantique à Massy (banlieue sud de Paris), quelques incidents ont nui à la régularité des TGV : problème d'aiguille à Massy, panne d'un train les 15 et 16, problème de matériel TGV à Tours ainsi que le dépannage d'un train à Vendôme avec 9 TGV touchés.",moins bien
2012-05,TGV,Sud-Est,VALENCE ALIXAN TGV,PARIS LYON,241,0,241,32,"86,7%","86,7%",,moins bien
2012-05,TGV,Atlantique,VANNES,PARIS MONTPARNASSE,175,0,175,13,"92,6%","92,6%",,mieux
2012-06,TGV,Sud-Est,AIX EN PROVENCE TGV,PARIS LYON,431,1,430,81,"81,0%","81,0%",,moins bien
2012-06,TGV,Atlantique,ANGERS SAINT LAUD,PARIS MONTPARNASSE,467,1,466,26,"94,2%","94,2%",,mieux
2012-06,TGV,Atlantique,ANGOULEME,PARIS MONTPARNASSE,350,0,350,57,"83,7%","83,7%",Quelques incidents ayant un fort impact sur la régularité des TGV.,moins bien
2012-06,TGV,Sud-Est,ANNECY,PARIS LYON,194,0,194,17,"91,2%","91,2%",,mieux
2012-06,TGV,Nord,ARRAS,PARIS NORD,338,0,338,35,"89,6%","89,6%",,mieux
2012-06,TGV,Sud-Est,AVIGNON TGV,PARIS LYON,362,0,362,60,"83,4%","83,4%",,moins bien
2012-06,TGV,Sud-Est,BELLEGARDE (AIN),PARIS LYON,253,0,253,20,"92,1%","92,1%",,mieux
2012-06,TGV,Sud-Est,BESANCON FRANCHE COMTE TGV,PARIS LYON,199,0,199,13,"93,5%","93,5%",,mieux
2012-06,TGV,Atlantique,BORDEAUX ST JEAN,PARIS MONTPARNASSE,628,2,626,58,"90,4%","90,4%",,mieux
2012-06,TGV,Atlantique,BREST,PARIS MONTPARNASSE,162,0,162,8,"95,1%","95,1%",,mieux
2012-06,TGV,Sud-Est,CHAMBERY CHALLES LES EAUX,PARIS LYON,189,0,189,25,"86,8%","86,8%",,moins bien
2012-06,TGV,Sud-Est,DIJON VILLE,PARIS LYON,427,0,427,35,"91,8%","91,8%",,mieux
2012-06,TGV,Nord,DOUAI,PARIS NORD,201,0,201,21,"89,6%","89,6%",,mieux
2012-06,TGV,Nord,DUNKERQUE,PARIS NORD,111,0,111,5,"95,5%","95,5%",,mieux
2012-06,TGV,Sud-Est,GRENOBLE,PARIS LYON,238,0,238,24,"89,9%","89,9%",,mieux
2012-06,TGV,Atlantique,LA ROCHELLE VILLE,PARIS MONTPARNASSE,219,1,218,23,"89,0%","89,0%",Quelques incidents ayant un fort impact sur la régularité des TGV.,mieux
